CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
15342.0,129,1,406.09,1,1,2,112,Lost Customer
15343.0,87,1,364.5,2,1,1,211,At Risk
15344.0,0,3,563.94,3,2,2,322,Loyal Customer
15345.0,45,1,393.54,2,1,2,212,Promising Customer
15346.0,333,1,252.42000000000002,1,1,1,111,At Risk
15347.0,367,1,201.60000000000002,1,1,1,111,At Risk
15348.0,72,1,158.04,2,1,1,211,At Risk
15349.0,158,2,463.90999999999997,1,2,2,122,Lost Customer
15350.0,374,1,115.65,1,1,1,111,At Risk
15351.0,12,7,1934.66,3,3,3,333,VIP Customer
15353.0,254,2,770.12,1,2,2,122,Lost Customer
15355.0,29,2,277.05,2,2,1,221,Promising Customer
15356.0,31,10,2718.03,2,3,3,233,Potential Loyallist
15358.0,4,22,8347.2,3,3,3,333,VIP Customer
15360.0,39,1,427.93,2,1,2,212,Promising Customer
15361.0,362,1,418.92,1,1,2,112,Lost Customer
15363.0,373,1,326.0,1,1,1,111,At Risk
15364.0,95,2,913.19,1,2,2,122,Lost Customer
15365.0,25,7,2314.32,3,3,3,333,VIP Customer
15366.0,75,2,602.51,2,2,2,222,Promising Customer
15367.0,57,4,1877.59,2,3,3,233,Potential Loyallist
15368.0,21,1,446.94000000000005,3,1,2,312,New Customer
15370.0,40,7,2386.05,2,3,3,233,Potential Loyallist
15372.0,137,1,2007.3999999999999,1,1,3,113,Lost Customer
15373.0,8,12,2415.91,3,3,3,333,VIP Customer
15374.0,128,1,168.0,1,1,1,111,At Risk
15376.0,40,3,1221.56,2,2,3,223,Promising Customer
15379.0,169,7,3703.29,1,3,3,133,Lost Customer
15380.0,8,5,1690.2600000000002,3,3,3,333,VIP Customer
15381.0,213,2,596.85,1,2,2,122,Lost Customer
15382.0,14,6,5955.71,3,3,3,333,VIP Customer
15384.0,169,2,642.41,1,2,2,122,Lost Customer
15385.0,40,1,316.88,2,1,1,211,At Risk
15386.0,186,1,394.14,1,1,2,112,Lost Customer
15388.0,270,1,140.54,1,1,1,111,At Risk
15389.0,172,1,500.0,1,1,2,112,Lost Customer
15392.0,4,4,1535.53,3,3,3,333,VIP Customer
15393.0,16,2,231.86,3,2,1,321,New Customer
15394.0,9,4,2183.54,3,3,3,333,VIP Customer
15395.0,326,1,107.45,1,1,1,111,At Risk
15396.0,112,1,288.18,1,1,1,111,At Risk
15397.0,290,1,94.0,1,1,1,111,At Risk
15398.0,16,2,1345.53,3,2,3,323,Loyal Customer
15399.0,1,3,815.77,3,2,2,322,Loyal Customer
15400.0,92,5,716.2,1,3,2,132,Lost Customer
15402.0,148,2,626.77,1,2,2,122,Lost Customer
15405.0,189,1,349.1,1,1,1,111,At Risk
15406.0,31,2,510.71000000000004,2,2,2,222,Promising Customer
15407.0,33,4,1046.74,2,3,2,232,Potential Loyallist
15408.0,264,1,267.18,1,1,1,111,At Risk
15410.0,84,8,3450.84,2,3,3,233,Potential Loyallist
15411.0,26,4,1348.93,2,3,3,233,Potential Loyallist
15412.0,171,1,190.53,1,1,1,111,At Risk
15414.0,9,3,774.9000000000001,3,2,2,322,Loyal Customer
15415.0,314,1,559.61,1,1,2,112,Lost Customer
15416.0,64,4,3984.32,2,3,3,233,Potential Loyallist
15417.0,85,1,508.8,2,1,2,212,Promising Customer
15419.0,24,1,135.86,3,1,1,311,New Customer
15421.0,58,4,950.36,2,3,2,232,Potential Loyallist
15422.0,324,2,97.7,1,2,1,121,Lost Customer
15423.0,38,1,43.5,2,1,1,211,At Risk
15424.0,254,2,383.34,1,2,1,121,Lost Customer
15426.0,19,5,1404.07,3,3,3,333,VIP Customer
15427.0,33,3,1430.54,2,2,3,223,Promising Customer
15428.0,15,1,93.78,3,1,1,311,New Customer
15429.0,26,2,397.35,2,2,2,222,Promising Customer
15432.0,23,1,171.19,3,1,1,311,New Customer
15433.0,213,2,533.3,1,2,2,122,Lost Customer
15434.0,8,5,1041.48,3,3,2,332,Loyal Customer
15435.0,22,1,149.29,3,1,1,311,New Customer
15436.0,12,3,1067.75,3,2,2,322,Loyal Customer
15437.0,262,1,200.16,1,1,1,111,At Risk
15438.0,131,1,156.57999999999998,1,1,1,111,At Risk
15440.0,54,3,383.68,2,2,1,221,Promising Customer
15442.0,248,1,594.0,1,1,2,112,Lost Customer
15443.0,1,7,3213.59,3,3,3,333,VIP Customer
15444.0,9,2,1411.21,3,2,3,323,Loyal Customer
15445.0,264,1,113.5,1,1,1,111,At Risk
15447.0,331,1,155.17,1,1,1,111,At Risk
15448.0,313,1,494.64,1,1,2,112,Lost Customer
15449.0,26,3,974.52,2,2,2,222,Promising Customer
15450.0,30,1,429.84,2,1,2,212,Promising Customer
15452.0,29,3,528.48,2,2,2,222,Promising Customer
15453.0,1,7,1371.77,3,3,3,333,VIP Customer
15454.0,363,1,179.1,1,1,1,111,At Risk
15456.0,283,3,434.59000000000003,1,2,2,122,Lost Customer
15457.0,262,1,237.07,1,1,1,111,At Risk
15458.0,25,1,161.64,3,1,1,311,New Customer
15460.0,355,1,214.26,1,1,1,111,At Risk
15462.0,94,3,234.6,1,2,1,121,Lost Customer
15463.0,29,1,126.14,2,1,1,211,At Risk
15464.0,339,1,1044.65,1,1,2,112,Lost Customer
15465.0,19,18,7354.62,3,3,3,333,VIP Customer
15466.0,85,1,334.53,2,1,1,211,At Risk
15467.0,9,3,524.88,3,2,2,322,Loyal Customer
15468.0,51,2,467.51,2,2,2,222,Promising Customer
15469.0,50,2,538.55,2,2,2,222,Promising Customer
15471.0,2,1,454.48,3,1,2,312,New Customer
15472.0,113,1,371.56,1,1,1,111,At Risk
15473.0,14,7,1771.2,3,3,3,333,VIP Customer
15475.0,77,1,454.10999999999996,2,1,2,212,Promising Customer
15478.0,40,2,1399.92,2,2,3,223,Promising Customer
15480.0,116,1,905.5,1,1,2,112,Lost Customer
15482.0,15,12,10879.76,3,3,3,333,VIP Customer
15483.0,161,4,225.26,1,3,1,131,Lost Customer
15484.0,1,4,3590.41,3,3,3,333,VIP Customer
15485.0,30,3,2564.5,2,2,3,223,Promising Customer
15488.0,92,1,91.32000000000001,1,1,1,111,At Risk
15489.0,22,3,1134.28,3,2,2,322,Loyal Customer
15491.0,95,6,3100.09,1,3,3,133,Lost Customer
15492.0,28,2,659.4599999999999,2,2,2,222,Promising Customer
15493.0,32,5,1953.41,2,3,3,233,Potential Loyallist
15494.0,21,2,1280.58,3,2,3,323,Loyal Customer
15497.0,17,2,1262.2,3,2,3,323,Loyal Customer
15498.0,2,27,13316.4,3,3,3,333,VIP Customer
15500.0,8,4,1131.56,3,3,2,332,Loyal Customer
15502.0,15,12,10232.71,3,3,3,333,VIP Customer
15503.0,363,1,141.04,1,1,1,111,At Risk
15504.0,81,1,52.83,2,1,1,211,At Risk
15505.0,52,5,3610.96,2,3,3,233,Potential Loyallist
15506.0,22,3,972.08,3,2,2,322,Loyal Customer
15507.0,171,1,475.86,1,1,2,112,Lost Customer
15508.0,189,6,1000.27,1,3,2,132,Lost Customer
15510.0,331,1,250.0,1,1,1,111,At Risk
15511.0,11,5,900.53,3,3,2,332,Loyal Customer
15512.0,155,2,121.0,1,2,1,121,Lost Customer
15513.0,33,19,14758.220000000001,2,3,3,233,Potential Loyallist
15514.0,12,11,4023.7200000000003,3,3,3,333,VIP Customer
15516.0,44,3,62.43,2,2,1,221,Promising Customer
15517.0,233,1,267.03,1,1,1,111,At Risk
15518.0,64,8,1921.55,2,3,3,233,Potential Loyallist
15520.0,1,1,343.5,3,1,1,311,New Customer
15521.0,40,8,3000.2,2,3,3,233,Potential Loyallist
15522.0,32,2,397.99,2,2,2,222,Promising Customer
15523.0,84,1,412.01000000000005,2,1,2,212,Promising Customer
15524.0,24,1,440.0,3,1,2,312,New Customer
15525.0,2,3,734.37,3,2,2,322,Loyal Customer
15526.0,33,2,148.44,2,2,1,221,Promising Customer
15527.0,18,8,2428.53,3,3,3,333,VIP Customer
15528.0,254,1,229.33,1,1,1,111,At Risk
15529.0,22,11,3962.6,3,3,3,333,VIP Customer
15530.0,21,4,1497.31,3,3,3,333,VIP Customer
15531.0,8,2,1972.39,3,2,3,323,Loyal Customer
15532.0,25,4,1564.73,3,3,3,333,VIP Customer
15533.0,19,3,807.57,3,2,2,322,Loyal Customer
15535.0,173,4,502.9,1,3,2,132,Lost Customer
15537.0,163,1,110.92,1,1,1,111,At Risk
15539.0,7,1,538.46,3,1,2,312,New Customer
15540.0,11,1,213.3,3,1,1,311,New Customer
15541.0,114,1,85.13000000000001,1,1,1,111,At Risk
15543.0,289,1,127.86,1,1,1,111,At Risk
15544.0,9,9,3546.71,3,3,3,333,VIP Customer
15545.0,54,2,288.96999999999997,2,2,1,221,Promising Customer
15547.0,7,14,4910.6,3,3,3,333,VIP Customer
15549.0,77,3,1681.46,2,2,3,223,Promising Customer
15550.0,4,4,575.63,3,3,2,332,Loyal Customer
15551.0,36,1,436.06,2,1,2,212,Promising Customer
15552.0,217,1,90.12,1,1,1,111,At Risk
15553.0,60,1,428.93,2,1,2,212,Promising Customer
15554.0,277,1,217.2,1,1,1,111,At Risk
15555.0,12,16,4794.86,3,3,3,333,VIP Customer
15556.0,24,1,279.77,3,1,1,311,New Customer
15557.0,28,1,468.91,2,1,2,212,Promising Customer
15561.0,11,4,800.59,3,3,2,332,Loyal Customer
15562.0,352,1,134.55,1,1,1,111,At Risk
15563.0,22,4,1400.44,3,3,3,333,VIP Customer
15565.0,50,2,173.16,2,2,1,221,Promising Customer
15567.0,18,1,186.01,3,1,1,311,New Customer
15568.0,2,3,758.29,3,2,2,322,Loyal Customer
15569.0,103,5,1375.71,1,3,3,133,Lost Customer
15570.0,7,12,4148.82,3,3,3,333,VIP Customer
15571.0,11,4,650.4300000000001,3,3,2,332,Loyal Customer
15572.0,4,7,2533.42,3,3,3,333,VIP Customer
15573.0,31,2,591.1899999999999,2,2,2,222,Promising Customer
15574.0,177,4,675.64,1,3,2,132,Lost Customer
15576.0,37,1,921.37,2,1,2,212,Promising Customer
15577.0,151,3,258.88,1,2,1,121,Lost Customer
15578.0,162,1,127.1,1,1,1,111,At Risk
15579.0,68,2,327.6,2,2,1,221,Promising Customer
15581.0,120,13,3675.77,1,3,3,133,Lost Customer
15582.0,24,3,682.9100000000001,3,2,2,322,Loyal Customer
15584.0,23,4,720.86,3,3,2,332,Loyal Customer
15585.0,176,1,455.3,1,1,2,112,Lost Customer
15587.0,50,4,913.6800000000001,2,3,2,232,Potential Loyallist
15589.0,255,3,478.53000000000003,1,2,2,122,Lost Customer
15592.0,46,1,388.58,2,1,2,212,Promising Customer
15593.0,70,1,199.8,2,1,1,211,At Risk
15594.0,15,5,1771.78,3,3,3,333,VIP Customer
15596.0,100,5,1406.59,1,3,3,133,Lost Customer
15597.0,35,1,324.57,2,1,1,211,At Risk
15598.0,53,1,240.68,2,1,1,211,At Risk
15599.0,26,2,761.74,2,2,2,222,Promising Customer
15601.0,11,14,6776.56,3,3,3,333,VIP Customer
15602.0,8,9,1297.8700000000001,3,3,3,333,VIP Customer
15603.0,78,1,48.480000000000004,2,1,1,211,At Risk
15604.0,52,1,216.39,2,1,1,211,At Risk
15605.0,36,5,1198.23,2,3,3,233,Potential Loyallist
15606.0,61,9,2920.16,2,3,3,233,Potential Loyallist
15607.0,337,1,104.76,1,1,1,111,At Risk
15608.0,28,4,1093.68,2,3,2,232,Potential Loyallist
15609.0,184,1,298.48,1,1,1,111,At Risk
15610.0,51,1,112.46000000000001,2,1,1,211,At Risk
15611.0,9,13,1591.45,3,3,3,333,VIP Customer
15612.0,36,2,195.15,2,2,1,221,Promising Customer
15615.0,10,23,10399.74,3,3,3,333,VIP Customer
15618.0,32,4,776.851,2,3,2,232,Potential Loyallist
15619.0,10,1,336.40000000000003,3,1,1,311,New Customer
15620.0,56,3,1553.18,2,2,3,223,Promising Customer
15621.0,4,4,1293.03,3,3,3,333,VIP Customer
15622.0,43,9,3709.56,2,3,3,233,Potential Loyallist
15623.0,141,1,301.03,1,1,1,111,At Risk
15624.0,116,4,588.13,1,3,2,132,Lost Customer
15625.0,103,4,1534.26,1,3,3,133,Lost Customer
15626.0,74,2,675.8,2,2,2,222,Promising Customer
15628.0,4,9,2870.2400000000002,3,3,3,333,VIP Customer
15630.0,45,2,1186.35,2,2,2,222,Promising Customer
15632.0,15,8,3285.31,3,3,3,333,VIP Customer
15634.0,17,1,243.55,3,1,1,311,New Customer
15636.0,89,2,724.76,2,2,2,222,Promising Customer
15637.0,52,1,223.36,2,1,1,211,At Risk
15639.0,134,1,425.32,1,1,2,112,Lost Customer
15640.0,4,15,12416.11,3,3,3,333,VIP Customer
15641.0,105,4,1887.2,1,3,3,133,Lost Customer
15643.0,191,3,664.0,1,2,2,122,Lost Customer
15644.0,166,4,803.54,1,3,2,132,Lost Customer
15645.0,18,1,612.01,3,1,2,312,New Customer
15646.0,157,3,447.64000000000004,1,2,2,122,Lost Customer
15648.0,204,2,639.5,1,2,2,122,Lost Customer
15649.0,337,2,816.0,1,2,2,122,Lost Customer
15651.0,36,3,646.3,2,2,2,222,Promising Customer
15652.0,91,1,337.74,2,1,1,211,At Risk
15653.0,92,2,877.4399999999999,1,2,2,122,Lost Customer
15654.0,9,2,922.53,3,2,2,322,Loyal Customer
15655.0,243,1,560.67,1,1,2,112,Lost Customer
15656.0,45,4,748.5,2,3,2,232,Potential Loyallist
15657.0,22,1,30.0,3,1,1,311,New Customer
15658.0,190,5,1024.1000000000001,1,3,2,132,Lost Customer
15659.0,43,1,306.45,2,1,1,211,At Risk
15660.0,25,9,1600.86,3,3,3,333,VIP Customer
15661.0,318,2,309.8,1,2,1,121,Lost Customer
15663.0,106,1,138.14,1,1,1,111,At Risk
15664.0,50,1,386.43,2,1,1,211,At Risk
15665.0,168,2,2222.21,1,2,3,123,Lost Customer
15667.0,39,1,301.32,2,1,1,211,At Risk
15668.0,217,1,76.32000000000001,1,1,1,111,At Risk
15669.0,40,4,684.34,2,3,2,232,Potential Loyallist
15670.0,297,1,173.05,1,1,1,111,At Risk
15671.0,18,7,2657.13,3,3,3,333,VIP Customer
15673.0,88,4,2726.23,2,3,3,233,Potential Loyallist
15674.0,73,5,2446.6,2,3,3,233,Potential Loyallist
15675.0,81,3,323.69,2,2,1,221,Promising Customer
15676.0,18,3,3435.76,3,2,3,323,Loyal Customer
15677.0,49,1,657.23,2,1,2,212,Promising Customer
15678.0,52,1,352.7,2,1,1,211,At Risk
15679.0,24,4,781.28,3,3,2,332,Loyal Customer
15680.0,9,3,1333.68,3,2,3,323,Loyal Customer
15681.0,25,5,1426.16,3,3,3,333,VIP Customer
15683.0,117,1,193.75,1,1,1,111,At Risk
15687.0,8,9,2993.1,3,3,3,333,VIP Customer
15689.0,119,2,254.1,1,2,1,121,Lost Customer
15690.0,4,2,239.76,3,2,1,321,New Customer
15691.0,252,1,136.8,1,1,1,111,At Risk
15692.0,28,1,191.04,2,1,1,211,At Risk
15694.0,0,14,6479.4,3,3,3,333,VIP Customer
15695.0,266,2,409.98,1,2,2,122,Lost Customer
15696.0,33,8,2711.11,2,3,3,233,Potential Loyallist
15699.0,17,1,309.65,3,1,1,311,New Customer
15700.0,172,2,696.68,1,2,2,122,Lost Customer
15701.0,2,4,1529.0,3,3,3,333,VIP Customer
15703.0,264,1,211.5,1,1,1,111,At Risk
15704.0,140,4,2293.62,1,3,3,133,Lost Customer
15705.0,201,1,143.1,1,1,1,111,At Risk
15706.0,63,4,1060.56,2,3,2,232,Potential Loyallist
15707.0,35,4,916.98,2,3,2,232,Potential Loyallist
15708.0,40,7,3235.25,2,3,3,233,Potential Loyallist
15709.0,283,1,133.25,1,1,1,111,At Risk
15712.0,9,5,1072.3600000000001,3,3,2,332,Loyal Customer
15713.0,143,2,356.7,1,2,1,121,Lost Customer
15714.0,11,2,330.03000000000003,3,2,1,321,New Customer
15716.0,145,4,1101.1100000000001,1,3,2,132,Lost Customer
15717.0,234,1,150.3,1,1,1,111,At Risk
15719.0,32,13,5030.07,2,3,3,233,Potential Loyallist
15720.0,24,1,598.73,3,1,2,312,New Customer
15721.0,11,1,471.40000000000003,3,1,2,312,New Customer
15722.0,35,5,2211.21,2,3,3,233,Potential Loyallist
15723.0,365,1,190.7,1,1,1,111,At Risk
15724.0,201,2,218.25,1,2,1,121,Lost Customer
15725.0,15,1,415.25,3,1,2,312,New Customer
15727.0,16,7,5159.06,3,3,3,333,VIP Customer
15729.0,212,1,85.0,1,1,1,111,At Risk
15730.0,65,3,1120.88,2,2,2,222,Promising Customer
15732.0,212,2,294.12,1,2,1,121,Lost Customer
15733.0,282,1,162.3,1,1,1,111,At Risk
15734.0,114,2,1339.45,1,2,3,123,Lost Customer
15737.0,14,8,1188.1200000000001,3,3,2,332,Loyal Customer
15738.0,18,16,4812.42,3,3,3,333,VIP Customer
15739.0,66,1,449.12,2,1,2,212,Promising Customer
15740.0,49,1,154.88,2,1,1,211,At Risk
15743.0,16,4,775.96,3,3,2,332,Loyal Customer
15744.0,77,1,34.8,2,1,1,211,At Risk
15745.0,19,4,1094.59,3,3,2,332,Loyal Customer
15746.0,134,1,196.88,1,1,1,111,At Risk
15747.0,12,3,946.64,3,2,2,322,Loyal Customer
15748.0,40,1,144.36,2,1,1,211,At Risk
15749.0,235,3,44534.3,1,2,3,123,Lost Customer
15750.0,2,8,2463.05,3,3,3,333,VIP Customer
15752.0,39,7,2626.6,2,3,3,233,Potential Loyallist
15753.0,305,1,79.2,1,1,1,111,At Risk
15754.0,51,3,458.57,2,2,2,222,Promising Customer
15755.0,10,6,2364.25,3,3,3,333,VIP Customer
15756.0,61,4,528.01,2,3,2,232,Potential Loyallist
15757.0,65,2,714.42,2,2,2,222,Promising Customer
15758.0,24,1,205.25,3,1,1,311,New Customer
15759.0,218,3,253.04,1,2,1,121,Lost Customer
15762.0,65,2,583.75,2,2,2,222,Promising Customer
15763.0,31,2,1086.92,2,2,2,222,Promising Customer
15764.0,88,6,3279.97,2,3,3,233,Potential Loyallist
15766.0,64,1,315.06,2,1,1,211,At Risk
15768.0,115,3,621.8299999999999,1,2,2,122,Lost Customer
15769.0,7,26,56252.72,3,3,3,333,VIP Customer
15773.0,5,1,635.6800000000001,3,1,2,312,New Customer
15774.0,68,1,270.8,2,1,1,211,At Risk
15775.0,245,1,104.9,1,1,1,111,At Risk
15776.0,133,1,241.62,1,1,1,111,At Risk
15777.0,241,4,1047.11,1,3,2,132,Lost Customer
15780.0,183,3,475.28000000000003,1,2,2,122,Lost Customer
15781.0,25,3,345.46,3,2,1,321,New Customer
15782.0,9,3,2614.7400000000002,3,2,3,323,Loyal Customer
15783.0,10,1,246.3,3,1,1,311,New Customer
15785.0,32,5,2328.9700000000003,2,3,3,233,Potential Loyallist
15786.0,46,3,4919.0,2,2,3,223,Promising Customer
15787.0,26,3,933.26,2,2,2,222,Promising Customer
15789.0,359,1,351.3,1,1,1,111,At Risk
15790.0,10,1,218.75,3,1,1,311,New Customer
15791.0,43,2,1612.69,2,2,3,223,Promising Customer
15793.0,14,3,965.61,3,2,2,322,Loyal Customer
15795.0,149,1,610.01,1,1,2,112,Lost Customer
15796.0,1,8,2708.61,3,3,3,333,VIP Customer
15797.0,113,4,2207.4,1,3,3,133,Lost Customer
15799.0,75,3,884.14,2,2,2,222,Promising Customer
15800.0,107,2,696.89,1,2,2,122,Lost Customer
15801.0,46,3,1063.95,2,2,2,222,Promising Customer
15802.0,142,1,451.42,1,1,2,112,Lost Customer
15803.0,51,1,415.82000000000005,2,1,2,212,Promising Customer
15804.0,0,13,4206.39,3,3,3,333,VIP Customer
15805.0,23,17,5488.18,3,3,3,333,VIP Customer
15806.0,46,3,784.58,2,2,2,222,Promising Customer
15807.0,50,3,903.9,2,2,2,222,Promising Customer
15808.0,307,4,3651.27,1,3,3,133,Lost Customer
15809.0,36,5,515.77,2,3,2,232,Potential Loyallist
15810.0,78,4,1391.98,2,3,3,233,Potential Loyallist
15811.0,22,6,2218.62,3,3,3,333,VIP Customer
15812.0,107,5,1801.14,1,3,3,133,Lost Customer
15813.0,207,2,1303.9099999999999,1,2,3,123,Lost Customer
15814.0,16,4,1945.33,3,3,3,333,VIP Customer
15815.0,63,5,2100.6,2,3,3,233,Potential Loyallist
15819.0,49,4,1905.45,2,3,3,233,Potential Loyallist
15820.0,320,1,206.98,1,1,1,111,At Risk
15821.0,44,2,570.96,2,2,2,222,Promising Customer
15822.0,3,2,885.47,3,2,2,322,Loyal Customer
15823.0,373,1,15.0,1,1,1,111,At Risk
15825.0,172,1,532.94,1,1,2,112,Lost Customer
15826.0,56,3,1654.31,2,2,3,223,Promising Customer
15827.0,73,14,1836.0900000000001,2,3,3,233,Potential Loyallist
15829.0,99,2,636.14,1,2,2,122,Lost Customer
15830.0,37,1,576.0,2,1,2,212,Promising Customer
15831.0,58,3,794.64,2,2,2,222,Promising Customer
15832.0,254,1,836.79,1,1,2,112,Lost Customer
15834.0,70,4,2225.15,2,3,3,233,Potential Loyallist
15835.0,44,4,954.09,2,3,2,232,Potential Loyallist
15836.0,50,1,137.37,2,1,1,211,At Risk
15837.0,64,1,391.98,2,1,2,212,Promising Customer
15838.0,11,19,33643.08,3,3,3,333,VIP Customer
15839.0,33,3,1048.49,2,2,2,222,Promising Customer
15840.0,58,2,355.56,2,2,1,221,Promising Customer
15841.0,72,4,1224.06,2,3,3,233,Potential Loyallist
15843.0,304,1,118.95000000000002,1,1,1,111,At Risk
15844.0,46,1,130.73999999999998,2,1,1,211,At Risk
15845.0,17,8,3711.77,3,3,3,333,VIP Customer
15847.0,38,2,389.27,2,2,2,222,Promising Customer
15850.0,19,2,234.88,3,2,1,321,New Customer
15852.0,186,2,160.71,1,2,1,121,Lost Customer
15853.0,51,1,110.8,2,1,1,211,At Risk
15854.0,4,12,2969.12,3,3,3,333,VIP Customer
15855.0,136,5,712.24,1,3,2,132,Lost Customer
15856.0,4,27,16143.64,3,3,3,333,VIP Customer
15857.0,18,1,297.0,3,1,1,311,New Customer
15858.0,15,5,1427.57,3,3,3,333,VIP Customer
15860.0,40,8,965.16,2,3,2,232,Potential Loyallist
15861.0,12,8,3146.92,3,3,3,333,VIP Customer
15862.0,8,4,832.88,3,3,2,332,Loyal Customer
15863.0,25,2,68.84,3,2,1,321,New Customer
15864.0,22,6,1936.3200000000002,3,3,3,333,VIP Customer
15865.0,40,3,895.13,2,2,2,222,Promising Customer
15866.0,101,1,211.89,1,1,1,111,At Risk
15867.0,5,15,3810.14,3,3,3,333,VIP Customer
15869.0,277,2,149.64,1,2,1,121,Lost Customer
15870.0,32,1,351.44,2,1,1,211,At Risk
15872.0,14,2,316.25,3,2,1,321,New Customer
15874.0,63,7,4405.88,2,3,3,233,Potential Loyallist
15877.0,1,2,490.33,3,2,2,322,Loyal Customer
15880.0,370,1,329.03000000000003,1,1,1,111,At Risk
15881.0,313,5,501.39000000000004,1,3,2,132,Lost Customer
15882.0,198,4,516.36,1,3,2,132,Lost Customer
15883.0,2,2,396.48,3,2,2,322,Loyal Customer
15885.0,92,3,379.35,1,2,1,121,Lost Customer
15886.0,60,1,181.09,2,1,1,211,At Risk
15888.0,80,1,168.31,2,1,1,211,At Risk
15889.0,156,2,420.07,1,2,2,122,Lost Customer
15891.0,226,1,511.68,1,1,2,112,Lost Customer
15894.0,253,2,258.25,1,2,1,121,Lost Customer
15895.0,149,1,179.17,1,1,1,111,At Risk
15897.0,194,2,208.59,1,2,1,121,Lost Customer
15898.0,1,5,1383.83,3,3,3,333,VIP Customer
15899.0,369,1,56.25,1,1,1,111,At Risk
15900.0,23,1,337.28,3,1,1,311,New Customer
15901.0,16,3,351.73,3,2,1,321,New Customer
15903.0,9,7,5126.76,3,3,3,333,VIP Customer
15904.0,8,1,164.68,3,1,1,311,New Customer
15906.0,19,7,1567.69,3,3,3,333,VIP Customer
15907.0,3,3,882.72,3,2,2,322,Loyal Customer
15909.0,173,1,191.94,1,1,1,111,At Risk
15910.0,0,8,1228.88,3,3,3,333,VIP Customer
15912.0,178,2,264.62,1,2,1,121,Lost Customer
15916.0,16,8,1502.8600000000001,3,3,3,333,VIP Customer
15917.0,247,1,123.1,1,1,1,111,At Risk
15918.0,190,2,334.23,1,2,1,121,Lost Customer
15919.0,19,2,525.69,3,2,2,322,Loyal Customer
15920.0,154,4,167.5,1,3,1,131,Lost Customer
15921.0,172,1,323.03000000000003,1,1,1,111,At Risk
15922.0,374,1,369.5,1,1,1,111,At Risk
15923.0,373,1,127.08,1,1,1,111,At Risk
15925.0,194,1,207.15,1,1,1,111,At Risk
15930.0,67,1,426.63,2,1,2,212,Promising Customer
15932.0,4,8,2495.87,3,3,3,333,VIP Customer
15933.0,21,3,1107.46,3,2,2,322,Loyal Customer
15935.0,239,2,416.86,1,2,2,122,Lost Customer
15937.0,64,1,145.35,2,1,1,211,At Risk
15938.0,112,5,404.58,1,3,2,132,Lost Customer
15939.0,89,15,6115.01,2,3,3,233,Potential Loyallist
15940.0,312,1,35.8,1,1,1,111,At Risk
15942.0,133,1,337.44,1,1,1,111,At Risk
15944.0,276,1,325.1,1,1,1,111,At Risk
15945.0,366,1,181.0,1,1,1,111,At Risk
15947.0,82,1,1708.24,2,1,3,213,Promising Customer
15948.0,8,2,955.24,3,2,2,322,Loyal Customer
15949.0,16,2,364.72,3,2,1,321,New Customer
15950.0,31,4,1744.71,2,3,3,233,Potential Loyallist
15951.0,8,2,708.22,3,2,2,322,Loyal Customer
15952.0,33,4,781.91,2,3,2,232,Potential Loyallist
15953.0,15,8,1657.28,3,3,3,333,VIP Customer
15955.0,24,14,4416.26,3,3,3,333,VIP Customer
15957.0,31,1,428.89,2,1,2,212,Promising Customer
15958.0,74,1,104.35,2,1,1,211,At Risk
15963.0,19,2,470.76,3,2,2,322,Loyal Customer
15965.0,17,4,808.87,3,3,2,332,Loyal Customer
15967.0,23,2,397.68,3,2,2,322,Loyal Customer
15969.0,2,3,666.1,3,2,2,322,Loyal Customer
15970.0,304,1,314.1,1,1,1,111,At Risk
15971.0,17,12,4199.85,3,3,3,333,VIP Customer
15973.0,367,1,307.82000000000005,1,1,1,111,At Risk
15974.0,39,7,3442.15,2,3,3,233,Potential Loyallist
15975.0,84,1,371.01,2,1,1,211,At Risk
15976.0,165,2,427.64,1,2,2,122,Lost Customer
15977.0,17,2,1054.73,3,2,2,322,Loyal Customer
15978.0,77,1,1098.78,2,1,2,212,Promising Customer
15980.0,88,3,2398.86,2,2,3,223,Promising Customer
15981.0,24,8,3408.48,3,3,3,333,VIP Customer
15983.0,22,4,1465.12,3,3,3,333,VIP Customer
15984.0,2,10,2780.63,3,3,3,333,VIP Customer
15985.0,123,2,1142.42,1,2,2,122,Lost Customer
15986.0,30,1,168.12,2,1,1,211,At Risk
15987.0,12,7,1432.77,3,3,3,333,VIP Customer
15988.0,19,1,156.78,3,1,1,311,New Customer
15990.0,44,2,792.11,2,2,2,222,Promising Customer
15992.0,3,1,41.989999999999995,3,1,1,311,New Customer
15993.0,8,7,2777.67,3,3,3,333,VIP Customer
15994.0,54,1,414.27,2,1,2,212,Promising Customer
15996.0,88,6,1032.58,2,3,2,232,Potential Loyallist
15998.0,36,5,3080.22,2,3,3,233,Potential Loyallist
16000.0,2,3,12393.7,3,2,3,323,Loyal Customer
16003.0,29,5,2735.37,2,3,3,233,Potential Loyallist
16005.0,12,4,578.71,3,3,2,332,Loyal Customer
16006.0,211,1,101.4,1,1,1,111,At Risk
16007.0,47,4,1693.81,2,3,3,233,Potential Loyallist
16008.0,23,3,478.78,3,2,2,322,Loyal Customer
16009.0,22,4,972.11,3,3,2,332,Loyal Customer
16010.0,245,3,392.4,1,2,2,122,Lost Customer
16011.0,8,16,3352.96,3,3,3,333,VIP Customer
